a_sku_id,b_url,c_price,c_price1,c_price2_x,c_price3_x,c_price4_x,c_price5_x,c_price6_x,c_price7_x,c_price8_x,c_price9_x,c_price10_x,c_price2_y,c_price3_y,c_price4_y,c_price5_y,c_price6_y,c_price7_y,c_price8_y,c_price9_y,c_price10_y,c_price2,d2018-11-02 10:28:55
231248,http://www.banggo.com/goods/231248.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
231249,http://www.banggo.com/goods/231249.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
722187,http://www.banggo.com/goods/722187.shtml,239.0,239.0,239.0,239.0,239.0,44.9,44.9,42.9,42.9,,42.9,239.0,44.9,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
722188,http://www.banggo.com/goods/722188.shtml,199.0,39.9,39.9,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,39.9,39.9,36.9,36.9,199.0
753252,http://www.banggo.com/goods/753252.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
753272,http://www.banggo.com/goods/753272.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,42.9,44.9,44.9,42.9,44.9,239.0
202251,http://www.banggo.com/goods/202251.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
202257,http://www.banggo.com/goods/202257.shtml,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
202265,http://www.banggo.com/goods/202265.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
228301,http://www.banggo.com/goods/228301.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
228302,http://www.banggo.com/goods/228302.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,39.9,39.9,35.9,35.9,199.0,199.0,199.0,199.0,199.0
228304,http://www.banggo.com/goods/228304.shtml,239.0,239.0,239.0,239.0,239.0,44.9,44.9,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
228306,http://www.banggo.com/goods/228306.shtml,239.0,44.9,44.9,44.9,239.0,44.9,44.9,42.9,42.9,,42.9,42.9,44.9,44.9,44.9,42.9,42.9,44.9,44.9,42.9,42.9,44.9
228312,http://www.banggo.com/goods/228312.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
228316,http://www.banggo.com/goods/228316.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
228317,http://www.banggo.com/goods/228317.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
228323,http://www.banggo.com/goods/228323.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
228325,http://www.banggo.com/goods/228325.shtml,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
228327,http://www.banggo.com/goods/228327.shtml,199.0,37.9,37.9,199.0,199.0,37.9,37.9,35.9,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,37.9
228339,http://www.banggo.com/goods/228339.shtml,199.0,199.0,199.0,199.0,199.0,39.9,39.9,35.9,35.9,,35.9,35.9,35.9,39.9,39.9,35.9,35.9,199.0,199.0,199.0,199.0,39.9
228341,http://www.banggo.com/goods/228341.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,36.9,39.9,39.9,199.0,199.0,199.0
228346,http://www.banggo.com/goods/228346.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
228353,http://www.banggo.com/goods/228353.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
228356,http://www.banggo.com/goods/228356.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,47.9,53.9,53.9,47.9,269.0,269.0
228357,http://www.banggo.com/goods/228357.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,39.9,39.9,35.9,199.0,199.0,199.0,199.0,199.0,199.0
228294,http://www.banggo.com/goods/228294.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,35.9,39.9,39.9,199.0,199.0,199.0
271407,http://www.banggo.com/goods/271407.shtml,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0
271412,http://www.banggo.com/goods/271412.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,53.9,53.9,,53.9,53.9,55.9,55.9,55.9,53.9,53.9,55.9,55.9,53.9,53.9,55.9
271414,http://www.banggo.com/goods/271414.shtml,369.0,369.0,369.0,369.0,369.0,369.0,369.0,68.9,68.9,,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9,68.9
722221,http://www.banggo.com/goods/722221.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
601663,http://www.banggo.com/goods/601663.shtml,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0
239313,http://www.banggo.com/goods/239313.shtml,699.0,699.0,699.0,699.0,699.0,130.9,130.9,125.9,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
231223,http://www.banggo.com/goods/231223.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
722191,http://www.banggo.com/goods/722191.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,39.9,39.9,36.9,199.0,199.0
249180,http://www.banggo.com/goods/249180.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
753280,http://www.banggo.com/goods/753280.shtml,239.0,239.0,239.0,239.0,239.0,45.9,45.9,42.9,42.9,,42.9,42.9,45.9,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
753285,http://www.banggo.com/goods/753285.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
753300,http://www.banggo.com/goods/753300.shtml,269.0,269.0,269.0,269.0,269.0,51.9,51.9,48.9,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,51.9,51.9,48.9,48.9,269.0
756016,http://www.banggo.com/goods/756016.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,44.9,44.9,44.9,239.0,239.0
756032,http://www.banggo.com/goods/756032.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,44.9,44.9,239.0,239.0,239.0
713162,http://www.banggo.com/goods/713162.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713168,http://www.banggo.com/goods/713168.shtml,239.0,239.0,239.0,239.0,239.0,44.9,44.9,42.9,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713173,http://www.banggo.com/goods/713173.shtml,199.0,199.0,199.0,199.0,199.0,37.9,37.9,35.9,35.9,,35.9,35.9,37.9,37.9,37.9,199.0,199.0,199.0,199.0,199.0,199.0,199.0
713178,http://www.banggo.com/goods/713178.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
713181,http://www.banggo.com/goods/713181.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713183,http://www.banggo.com/goods/713183.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,35.9,39.9,39.9,35.9,35.9,199.0
713191,http://www.banggo.com/goods/713191.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
713193,http://www.banggo.com/goods/713193.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
713194,http://www.banggo.com/goods/713194.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
713197,http://www.banggo.com/goods/713197.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
713199,http://www.banggo.com/goods/713199.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713200,http://www.banggo.com/goods/713200.shtml,199.0,39.9,39.9,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
271417,http://www.banggo.com/goods/271417.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
713332,http://www.banggo.com/goods/713332.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713333,http://www.banggo.com/goods/713333.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
713334,http://www.banggo.com/goods/713334.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
713174,http://www.banggo.com/goods/713174.shtml,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
713182,http://www.banggo.com/goods/713182.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,42.9,44.9,44.9,42.9,42.9,239.0
601776,http://www.banggo.com/goods/601776.shtml,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0
601778,http://www.banggo.com/goods/601778.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
601716,http://www.banggo.com/goods/601716.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
217463,http://www.banggo.com/goods/217463.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,53.9
224321,http://www.banggo.com/goods/224321.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
228422,http://www.banggo.com/goods/228422.shtml,239.0,44.9,44.9,44.9,44.9,44.9,44.9,42.9,42.9,,42.9,42.9,44.9,44.9,239.0,239.0,42.9,44.9,44.9,42.9,42.9,44.9
228424,http://www.banggo.com/goods/228424.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
229174,http://www.banggo.com/goods/229174.shtml,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0
232171,http://www.banggo.com/goods/232171.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
232172,http://www.banggo.com/goods/232172.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
232174,http://www.banggo.com/goods/232174.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
245152,http://www.banggo.com/goods/245152.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
245154,http://www.banggo.com/goods/245154.shtml,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
247296,http://www.banggo.com/goods/247296.shtml,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
236293,http://www.banggo.com/goods/236293.shtml,499.0,499.0,499.0,499.0,499.0,99.9,99.9,89.9,89.9,,89.9,89.9,99.9,99.9,99.9,89.9,89.9,499.0,499.0,499.0,499.0,499.0
601779,http://www.banggo.com/goods/601779.shtml,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,,77.35000000000002,77.35000000000002,119.0,8.33,8.33,9.52,9.52,119.0,119.0,119.0,119.0,119.0
252323,http://www.banggo.com/goods/252323.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
275473,http://www.banggo.com/goods/275473.shtml,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
275475,http://www.banggo.com/goods/275475.shtml,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
275476,http://www.banggo.com/goods/275476.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
275489,http://www.banggo.com/goods/275489.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
275498,http://www.banggo.com/goods/275498.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
275499,http://www.banggo.com/goods/275499.shtml,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
276461,http://www.banggo.com/goods/276461.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
601772,http://www.banggo.com/goods/601772.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,155.35,155.35,239.0,16.73,16.73,19.12,19.12,239.0,239.0,239.0,239.0,239.0
601788,http://www.banggo.com/goods/601788.shtml,199.0,199.0,199.0,199.0,199.0,57.9,57.9,49.9,49.9,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
602552,http://www.banggo.com/goods/602552.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
601029,http://www.banggo.com/goods/601029.shtml,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0
601031,http://www.banggo.com/goods/601031.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
601428,http://www.banggo.com/goods/601428.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
601653,http://www.banggo.com/goods/601653.shtml,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0
601656,http://www.banggo.com/goods/601656.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
601685,http://www.banggo.com/goods/601685.shtml,259.0,259.0,259.0,259.0,259.0,259.0,259.0,73.9,73.9,,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,259.0
601710,http://www.banggo.com/goods/601710.shtml,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0
601725,http://www.banggo.com/goods/601725.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,194.35,194.35,299.0,20.930000000000003,20.930000000000003,23.92,23.92,299.0,299.0,299.0,299.0,299.0
601727,http://www.banggo.com/goods/601727.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
601734,http://www.banggo.com/goods/601734.shtml,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,,233.35,233.35,359.0,25.13000000000001,25.13000000000001,28.72,15.032,187.9,187.9,187.9,127.9,359.0
601735,http://www.banggo.com/goods/601735.shtml,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0
713364,http://www.banggo.com/goods/713364.shtml,199.0,199.0,199.0,199.0,199.0,37.9,37.9,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
722312,http://www.banggo.com/goods/722312.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
202358,http://www.banggo.com/goods/202358.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
245330,http://www.banggo.com/goods/245330.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,129.9,129.9,129.9,111.9,129.9,599.0
271434,http://www.banggo.com/goods/271434.shtml,369.0,369.0,369.0,369.0,369.0,369.0,369.0,103.9,103.9,,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9
601730,http://www.banggo.com/goods/601730.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0
601800,http://www.banggo.com/goods/601800.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,194.35,194.35,299.0,20.930000000000003,20.930000000000003,23.92,23.92,299.0,299.0,299.0,299.0,299.0
601802,http://www.banggo.com/goods/601802.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,324.35,324.35,499.0,34.93000000000001,34.93000000000001,39.92,39.92,499.0,499.0,499.0,499.0,499.0
734032,http://www.banggo.com/goods/734032.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
753394,http://www.banggo.com/goods/753394.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
228396,http://www.banggo.com/goods/228396.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
228400,http://www.banggo.com/goods/228400.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
602748,http://www.banggo.com/goods/602748.shtml,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,,181.35,181.35,279.0,19.53,19.53,22.32,22.32,279.0,279.0,279.0,279.0,279.0
602485,http://www.banggo.com/goods/602485.shtml,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0
753374,http://www.banggo.com/goods/753374.shtml,349.0,349.0,349.0,349.0,349.0,75.9,75.9,64.9,64.9,,64.9,64.9,64.9,75.9,75.9,349.0,64.9,75.9,75.9,64.9,64.9,349.0
756058,http://www.banggo.com/goods/756058.shtml,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,45.9,45.9,42.9,239.0,239.0
756075,http://www.banggo.com/goods/756075.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
713250,http://www.banggo.com/goods/713250.shtml,339.0,73.9,73.9,339.0,339.0,339.0,339.0,339.0,339.0,,339.0,339.0,339.0,73.9,73.9,339.0,339.0,339.0,339.0,339.0,63.9,73.9
713314,http://www.banggo.com/goods/713314.shtml,239.0,239.0,239.0,239.0,239.0,50.9,50.9,44.9,44.9,,44.9,44.9,44.9,50.9,50.9,44.9,239.0,239.0,239.0,239.0,239.0,50.9
225301,http://www.banggo.com/goods/225301.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
722308,http://www.banggo.com/goods/722308.shtml,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0,339.0
726324,http://www.banggo.com/goods/726324.shtml,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
726372,http://www.banggo.com/goods/726372.shtml,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
276460,http://www.banggo.com/goods/276460.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
276463,http://www.banggo.com/goods/276463.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
276465,http://www.banggo.com/goods/276465.shtml,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
276467,http://www.banggo.com/goods/276467.shtml,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
276468,http://www.banggo.com/goods/276468.shtml,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
276472,http://www.banggo.com/goods/276472.shtml,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
276474,http://www.banggo.com/goods/276474.shtml,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
276475,http://www.banggo.com/goods/276475.shtml,99.0,99.0,99.0,99.0,99.0,18.9,18.9,18.9,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
